User_ID,annual_income,number_of_children,proximity_town,sum
1003044,123129.5492,0,14.95312172,146356
1003045,206570.5311,0,12.2514249,158146
1003046,0,0,31.843185,15404
1003047,20305.09215,2,49.2325593,22205
1003048,74541.92689,0,3.57291996,33756
1003049,0,4,19.336824,16663
1003050,0,1,5.758659594,16491
1003051,215124.8206,1,0.38964146,193138
1003052,24799.40792,1,6.265624757,36699
1003053,49159.08951,3,2.47318748,58583
1003054,194723.2219,2,41.2383843,199517
1003055,158740.295,3,1.541253,149460
1003056,51862.17689,4,35.86987556,87067
1003057,42699.22899,1,3.35341774,26180
1003058,26735.98863,2,18.528742,83498
1003059,70747.57396,1,0.545538632,31895
1003060,12062.44948,0,0.19317418,12272
1003061,32195.8236,0,17.63967,51561
1003062,35125.44697,0,15.28835844,4259
1003063,42162.59867,0,5.52367462,20344
1003064,71051.24543,1,27.29559538,40195
1003065,98256.10643,1,14.9198595,72657
1003066,89732.68721,1,1.894556358,28920
1003067,256591.7643,1,14.49748,234977
1003069,97875.66273,1,39.86226725,83041
1003070,0,0,35.5522382,6852
1003071,34909.805,1,5.12675117,21129
1003072,32579.90701,3,3.4274614,40383
1003073,0,1,9.913759455,15729
1003074,81111.1626,0,22.3486443,106703
1003075,218293.1743,0,0.228796673,111594
1003077,23226.55181,1,37.5879491,45524
1003078,0,3,3.1968969,19565
1003079,50134.44889,1,9.17746458,49693
1003080,229959.8426,0,56.93774138,241879
1003081,178883.92,1,4.931735,149085
1003082,185448.6497,1,1.3854778,157051
1003083,60254.71327,1,4.981174923,75189
1003084,40800.46437,0,28.47653777,35667
1003085,90656.17298,0,17.5231523,110177
1003086,10659.62689,0,36.2272717,57744
1003087,137294.7099,1,0.68941982,179182
1003089,0,1,6.476888353,26194
1003090,43089.78109,1,1.36435814,24376
1003091,0,3,4.671641747,12653
1003092,27564.36314,4,69.13179439,43462
1003093,60817.37752,1,18.7488673,31616
1003094,9411.747995,1,,2781
1003095,34401.80686,0,2.883236356,13951
1003096,41289.41022,2,16.8854497,92215
1003097,66661.09536,1,,38200
1003098,54374.65823,3,18.98365711,24529
1003099,0,2,23.6174329,5161
1003100,41767.73964,0,11.44944559,35084
1003101,93038.77824,3,16.2811156,88137
1003102,0,1,1.145334,15226
1003104,0,1,1.338878663,19010
1003105,52667.46729,1,0.12318371,54722
1003106,0,1,0.21465926,16824
1003108,238838.2445,2,32.471711,250550
1003109,7329.040312,0,17.36772911,18900
1003110,191691.4518,1,11.5355326,126464
1003111,81052.05063,0,38.21767341,52488
1003112,100595.6834,1,54.6445397,93143
1003113,55083.09388,0,44.31195691,17601
1003114,5224.801142,0,1.427491519,8754
1003115,0,2,2.3627819,20095
1003116,74462.71089,0,2.792965449,26254
1003118,212398.3346,3,25.63177629,163481
1003119,54766.04363,0,35.3926111,77380
1003121,214795.7276,0,0.85623468,193351
1003122,27298.57634,2,19.6199482,39725
1003123,50498.81909,3,14.74927671,102332
1003124,13693.5581,1,28.13963538,4437
1003125,139396.4371,1,19.9185587,139713
1003126,42184.45944,1,6.21388737,20320
1003127,6200.182057,0,24.6644244,5967
1003128,99289.63258,2,27.1294292,101910
1003129,237896.6484,0,21.7162921,269050
1003130,60820.83589,2,17.9558757,46774
1003131,1660.541002,0,12.5521753,33190
1003132,24336.73239,0,12.29387513,10713
1003134,46696.56177,1,4.8542577,44821
1003135,88863.58148,0,26.1288831,54711
1003136,0,0,26.8273943,28575
1003138,97108.51697,3,1.23588612,78339
1003140,215528.2541,1,16.3176232,172587
1003141,73768.01389,2,41.6827934,20172
1003142,24521.49022,3,1.473578985,53960
1003143,96211.17561,3,2.667924548,64276
1003144,9120.446739,2,8.126628161,5907
1003145,1088.771677,1,14.97388591,51742
1003146,40290.44859,0,,26171
1003147,103477.4464,0,2.6994444,62881
1003148,5650.170845,0,6.531831974,37375
1003149,0,0,0.2726414,12562
1003150,38598.11485,1,0.5446198,15780
1003151,121938.0151,3,0.49273579,120665
1003152,42250.10585,2,7.473859544,14008
1003153,19676.59343,0,1.896666589,14385
1003154,0,1,2.5879275,38112
1003155,0,2,1.8666795,21932
1003156,23274.47635,1,29.89337922,27185
1003157,96061.32885,0,32.15298799,68525
1003158,311561.2751,0,5.486429166,266906
1003159,95901.73204,1,16.9794638,107470
1003160,41108.76875,0,3.87225443,15889
1003161,45646.32786,2,15.189196,16858
1003164,52473.56053,1,4.3497976,2060
1003165,100994.1497,0,3.3221495,7841
1003166,5632.781784,0,0.85476291,9743
1003167,41127.10399,1,55.59693593,36452
1003168,0,1,37.4513787,4145
1003169,113826.6547,0,7.22271844,83295
1003170,0,3,25.31868232,6855
1003171,2526.607355,0,26.2585393,32935
1003172,40852.70309,2,16.26692535,49156
1003173,117396.6563,1,64.5627257,55628
1003174,0,0,1.396735645,32423
1003175,28435.48973,1,9.732136934,32185
1003177,25408.72979,0,6.41141954,26195
1003178,51785.25914,2,33.55734282,20857
1003180,189841.0175,0,4.28131166,161722
1003182,186609.9784,1,11.36286514,158448
1003183,21338.88618,0,11.815178,36379
1003184,19919.24961,0,4.9497622,36000
1003185,0,1,21.576947,7119
1003187,0,2,1.141871113,23015
1003189,97928.22996,1,3.669666923,133047
1003190,21275.40944,0,36.6784326,8848
1003191,133197.4434,0,58.9585467,112470
1003192,83756.57885,0,11.9943555,44270
1003193,100657.8737,0,17.8111,93374
1003194,25729.19762,0,42.262254,27901
1003195,83402.90837,2,26.2634358,78228
1003196,114526.8886,1,1.818654621,64341
1003197,74929.16779,2,3.972692974,93875
1003198,64083.56685,1,2.547492,39000
1003199,48206.64219,1,17.9369463,38744
1003200,0,1,3.9197161,30343
1003201,197519.9262,1,34.2281297,210978
1003202,37134.86898,1,17.2668563,40941
1003203,78526.20836,1,9.43114568,53915
1003204,0,1,1.8487143,6917
1003205,85695.90645,2,35.621362,108217
1003206,54883.32638,0,38.7359125,73909
1003207,19051.29141,0,8.2996896,80108
1003208,151028.0411,0,5.6678954,147676
1003209,34234.77362,0,,43957
1003211,51151.57499,0,1.8559486,24707
1003212,0,0,2.3317236,21499
1003213,7765.065069,0,2.5998561,32369
1003215,24075.80487,0,1.94616191,14745
1003216,43166.6859,0,28.17764484,72278
1003217,99870.04128,2,0.415564,103364
1003218,46676.61913,3,59.3895386,15856
1003219,32490.04638,0,45.63721312,66501
1003220,35118.42182,0,9.13225,7804
1003222,20235.73933,0,35.61822,22290
1003223,0,1,14.6965173,20471
1003224,454366.5143,3,4.11571522,458673
1003225,0,1,25.64755239,9968
1003226,53080.97403,1,17.586949,46964
1003227,147851.9204,1,4.1287468,97191
1003229,92798.65259,0,9.145912,56882
1003230,2712.768993,0,3.1565379,30653
1003231,89974.43958,2,18.33948612,61618
1003232,41287.69837,2,2.16663733,11562
1003233,102544.3222,2,48.7937427,63914
1003234,16702.22972,0,11.84172458,7973
1003237,55827.3192,1,9.83195974,48311
1003238,7326.935377,1,6.2642789,10062
1003239,25990.11495,2,1.78178973,41188
1003240,24272.25895,0,4.82593581,43947
1003241,15976.55242,1,36.511255,8608
1003242,114339.2928,1,48.39832114,83307
1003243,85731.76283,1,3.147254,74392
1003245,14262.42488,0,1.317171628,19166
1003246,108808.9504,2,32.5257976,79539
1003248,47327.1442,0,56.2434361,34463
1003249,0,1,5.76682994,7015
1003250,38362.25726,2,1.7121266,39331
1003251,0,0,1.55195872,34969
1003253,73244.63052,0,3.114515,45092
1003254,9991.086196,1,3.237732343,5233
1003256,21178.03184,0,8.72634219,8526
1003257,33842.84195,1,2.542853568,37024
1003258,58599.39918,1,19.99796825,37598
1003259,115853.3695,2,7.669851119,126657
1003260,91323.92564,2,3.64494926,148877
1003261,163561.8197,2,25.1266715,191485
1003262,40353.20149,2,21.1124712,19607
1003263,45846.77749,1,1.4919646,50304
1003264,0,2,9.75135965,10990
1003265,251358.4678,0,3.6278782,250053
1003266,37389.42167,1,28.669746,57279
1003267,24263.39052,0,7.846694899,35942
1003268,11814.17389,2,15.69261315,7059
1003269,40310.41168,1,55.51722836,18539
1003270,9251.342853,0,4.82647234,15866
1003272,372531.089,2,0.793435427,342791
1003274,90445.39815,2,5.38568832,56980
1003277,4672.524589,1,2.1722717,23241
1003278,37080.19427,0,22.938731,14228
1003279,7967.167931,0,,29410
1003280,223454.0413,1,,201256
1003281,59585.99384,0,7.944942379,63291
1003282,0,1,7.443223745,9702
1003283,47909.14281,0,,83217
1003285,367457.2045,0,1.7916212,330232
1003286,22833.15317,1,17.5255726,15690
1003288,60992.23413,0,1.3148113,6185
1003290,127969.2402,2,5.659893439,29251
1003291,0,3,12.8328177,7946
1003292,342709.8284,2,2.135829223,285062
1003294,4408.741813,1,17.8639114,22509
1003295,57938.15025,1,1.7555478,44998
1003296,0,3,16.64672668,27960
1003297,60005.93297,0,23.9611178,62805
1003299,114172.5395,2,8.69734411,109020
1003300,183067.3934,2,18.7731242,143269
1003301,144647.5671,0,43.686793,114361
1003302,0,4,2.42832182,7894
1003303,0,2,8.65149949,8616
1003304,118384.6726,3,46.8735633,74915
1003305,32507.73216,0,4.449762524,35005
1003306,0,0,15.4394754,30491
1003308,338510.1935,5,6.2487922,344477
1003309,68990.41989,4,18.23399,98830
1003311,201554.3216,1,39.78187454,199924
1003312,162568.091,1,32.13917279,160904
1003313,168238.9565,1,5.59218494,177915
1003314,102630.5193,2,48.4565425,86784
1003315,148332.4863,0,53.3757578,149961
1003316,16610.77351,1,3.3422761,9957
1003317,43913.12402,1,15.42978,21932
1003318,18935.31258,1,3.71179,68468
1003319,0,1,26.23464371,17521
1003320,248898.9415,0,2.85298547,260991
1003321,5124.711496,1,1.273582374,46380
1003322,83183.43059,0,14.91823385,55738
1003323,98807.30096,1,53.9139715,65428
1003324,31051.46069,1,0.816854445,38815
1003326,89715.26836,1,62.21421593,35405
1003327,113225.2322,2,3.699281817,151709
1003328,135674.8621,2,22.3438134,144139
1003329,0,0,37.88653456,34619
1003331,0,2,24.9325675,32370
1003332,55325.22196,1,54.4889424,23594
1003333,0,1,,25309
1003334,0,1,4.29199195,47136
1003335,0,0,7.586592584,10718
1003336,230770.7784,0,27.4463489,174980
1003337,50307.22963,0,26.2589944,23961
1003338,0,0,72.7831125,14169
1003339,23284.66938,0,27.6467114,17429
1003340,35891.21009,4,1.971225252,66853
1003341,56472.46257,0,37.3185629,92978
1003342,120603.7497,0,8.728582488,14558
1003343,0,1,,40080
1003345,61626.04625,0,19.4421163,5160
1003346,87260.09577,1,24.98323445,91035
1003347,0,0,1.1877957,52400
1003348,43515.572,0,16.52665,15277
1003349,78324.02112,0,79.5547154,58764
1003351,7823.067288,0,21.3785958,9917
1003352,30458.11073,0,37.13625916,12260
1003353,107286.6362,1,11.77143634,136182
1003354,0,0,4.23974528,15889
1003355,50945.56966,2,3.26662595,28892
1003356,136284.1528,0,11.9242798,143204
1003357,0,3,4.53965783,34678
1003358,78621.39886,1,134.2461,89904
1003359,30801.91585,0,3.3591829,50349
1003360,0,0,34.3759541,20175
1003361,51453.45746,0,11.99356559,65887
1003362,15443.69586,1,6.12781253,29450
1003363,11218.7092,2,18.14777464,14148
1003364,38130.6951,1,,44418
1003365,97536.87865,0,16.83741289,117815
1003366,53521.22413,1,35.68622888,19650
1003367,111181.0414,2,21.5176222,126674
1003368,12380.74173,0,9.298763442,35923
1003370,134024.5709,0,6.62382816,102715
1003371,191114.4707,1,3.42474267,169836
1003372,71209.34712,2,12.8653,23177
1003373,33695.73517,1,33.15957894,19726
1003374,66642.83326,2,7.854233259,50850
1003377,88567.05305,0,68.27295331,137837
1003378,85279.59307,0,23.8592615,106116
1003379,22005.55359,1,18.1786553,8071
1003380,214208.4738,1,8.5382359,171143
1003381,24938.18314,0,0.51627327,13053
1003382,34755.4411,1,4.742786578,55433
1003383,0,0,11.28844212,25270
1003384,51863.18371,1,25.84223623,43513
1003385,23607.44337,1,3.262499271,11879
1003386,30938.5949,1,5.376793356,43169
1003387,63865.02545,1,45.4423635,41724
1003389,193091.6368,2,29.74695959,206034
1003390,64842.57159,0,7.472188819,60066
1003391,428458.1594,0,23.35671823,404543
1003392,0,1,9.367492139,19639
1003393,43555.46306,0,61.13273574,85877
1003394,140455.4187,0,23.4399774,147752
1003395,51678.09828,1,21.5486651,58644
1003396,0,1,28.237482,15428
1003397,42432.54797,0,7.5248714,44546
1003398,18338.25606,1,,9900
1003399,122792.9314,2,4.12325274,134208
1003400,111648.6922,3,3.2597176,115958
1003401,229117.9302,2,85.5165838,221619
1003402,89057.88325,1,35.87427416,113953
1003403,104158.138,1,2.57838762,53594
1003404,8780.330018,1,2.6967844,15559
1003405,0,2,115.7431213,39382
1003408,0,1,4.54243839,6843
1003410,222155.0522,2,3.557114293,199591
1003411,81831.18213,1,33.98364517,74106
1003412,171452.3831,3,9.726538943,143455
1003413,22900.30819,2,,20059
1003414,175857.2531,0,24.737817,125461
1003415,104104.2819,1,54.119173,105652
1003416,228618.4035,1,,238117
1003417,0,1,7.581633155,17325
1003418,41093.25407,2,16.85253655,58666
1003419,59132.45087,0,64.425848,55578
1003420,62025.09515,2,2.18671357,80293
1003422,136084.9008,2,14.7731867,90397
1003423,83341.13306,0,,92359
1003424,53442.16887,0,44.23814582,55079
1003425,244081.7518,1,6.81114823,199364
1003426,89175.33059,2,3.7154433,75678
1003427,0,1,,6132
1003428,33563.75159,0,26.27779263,54237
1003429,4071.41244,2,1.82127919,18490
1003430,131419.447,2,5.261818479,151196
1003431,30395.33625,1,37.22859441,15937
1003432,19446.39511,3,2.87553919,19442
1003433,9655.393528,0,61.57372996,25427
1003434,45220.74444,0,68.7946736,90589
1003435,100355.2116,0,4.73129647,119667
1003436,95308.5962,2,23.55881174,104416
1003438,55391.46782,2,24.45934628,33404
1003439,16532.97721,1,,19203
1003440,55963.16983,2,16.621576,35691
1003441,113128.675,0,,94768
1003442,133382.0712,0,7.91516594,114345
1003444,59597.7921,2,54.17825393,58035
1003445,48057.36395,3,3.532713744,24638
1003447,75925.52156,4,27.3784936,41979
1003449,0,0,17.77856385,15542
1003450,56932.80533,0,3.75846174,66737
1003451,89946.79459,1,,49360
1003453,98543.65285,0,42.65781341,94191
1003454,105736.3219,1,42.4949956,99972
1003456,43423.74135,1,5.6522978,20236
1003457,69385.16013,1,14.3528438,53590
1003458,66815.10393,1,1.166352,72154
1003460,21625.16839,0,38.2578976,21816
1003461,48738.43804,1,1.545466,52319
1003462,74493.28856,0,19.93971998,115490
1003463,24128.90661,0,23.873335,15687
1003464,171661.8787,0,22.48398444,214327
1003465,10699.55594,1,22.3981868,15174
1003466,0,1,,8604
1003467,0,2,0.3446887,20322
1003468,9644.869731,1,15.18913,9544
1003469,205393.7504,0,33.1242283,242386
1003470,33364.37673,1,166.66712,26906
1003471,205184.6279,3,34.53539,216258
1003472,45254.63869,1,18.43118843,8076
1003473,87697.2788,2,5.45364544,61610
1003474,45829.2785,0,21.18577628,16997
1003475,154046.7385,2,,211177
1003476,47858.34227,1,7.847712458,98327
1003477,75257.01592,2,5.832542858,50978
1003478,39268.98322,0,3.311651278,17665
1003479,62960.98671,3,9.1574924,52310
1003480,37506.18092,0,1.87697192,36033
1003481,98552.76795,2,4.61139451,52948
1003482,39758.4803,1,1.41545164,14997
1003483,352905.7265,1,43.315563,371694
1003484,30630.21787,1,21.71762695,20214
1003485,35043.46934,2,4.189642968,28561
1003486,64321.43621,0,0.57299415,46518
1003487,6571.15181,2,2.18567574,35289
1003488,0,1,0.64471551,8270
1003489,21628.43901,2,24.49742251,17953
1003490,183880.6971,1,41.698341,141735
1003491,288782.1726,1,27.7569669,284634
1003492,37807.21586,1,3.755856717,52315
1003493,186954.2299,0,29.2225348,129307
1003494,9711.79819,0,1.7622446,12076
1003496,37062.6965,1,59.9762174,11644
1003497,0,1,17.2682111,30355
1003498,51682.54952,0,1.44373718,47829
1003499,113014.6423,0,2.35134876,107263
1003500,49551.37411,1,8.14615591,68610
1003501,112903.8218,1,5.22613446,98488
1003503,172002.253,1,6.44719758,203621
1003504,82974.13092,2,4.36656365,69092
1003505,37147.59787,2,23.75577427,18675
1003506,4845.018229,1,4.131543281,20337
1003507,294264.7257,1,12.644186,315593
1003508,44207.88533,2,17.74754261,53038
1003509,174748.3821,0,7.298138949,171571
1003510,22843.95236,1,2.18773744,16389
1003511,88294.91882,0,17.7326394,118004
1003512,163813.5596,3,34.22838947,134178
1003513,123923.5338,0,14.6857881,101608
1003514,0,0,12.31139395,5873
1003515,28759.39063,0,2.3231593,15987
1003516,57880.73763,4,24.3384474,43155
1003517,70004.59483,2,,62271
1003518,127053.3472,0,56.95238,153090
1003519,212694.5071,1,55.2634748,168069
1003521,186076.4552,0,36.11324424,159224
1003522,79106.61918,0,3.967422776,56234
1003523,0,2,14.24671954,8698
1003524,29128.74411,2,0.861553439,58862
1003525,37048.93587,1,48.4928357,30378
1003526,323265.1802,2,1.87127821,300861
1003527,10883.84783,2,44.78121231,24144
1003528,0,1,54.21881118,1807
1003529,69095.53399,1,26.98545563,76147
1003530,44854.46723,2,25.72664869,19199
1003531,53933.75828,1,2.713899914,36713
1003532,44250.43179,0,,18432
1003533,0,1,3.3367158,13528
1003535,19393.18317,0,14.21737981,15835
1003536,122112.1403,0,6.8725587,141468
1003537,0,0,,15830
1003538,10900.78747,1,54.9233839,45116
1003539,559042.6063,2,16.94131211,514808
1003540,155342.9117,0,15.437533,111498
1003541,26516.83782,0,8.1433955,40635
1003543,0,2,3.3829135,5451
1003544,7019.741166,1,28.4991154,6090
1003545,55368.59152,1,9.6317711,32961
1003546,85503.46062,0,43.14244474,137877
1003547,131684.9544,1,5.6636582,117517
1003549,0,0,27.2816677,9084
1003550,103805.6311,0,2.339425245,68296
1003551,11997.23826,2,9.68869429,19066
1003552,11256.26385,1,14.241435,12035
1003553,122825.4376,0,11.5282768,75253
1003554,28915.71933,3,1.73774459,19402
1003555,16029.33943,0,5.249355293,69233
1003556,41157.63636,0,23.2523357,30446
1003557,138139.3636,0,51.27641648,138015
1003558,174801.1065,1,,158118
1003559,15981.20015,2,9.33285124,16011
1003560,21027.61121,1,3.81381818,60926
1003562,213699.6065,2,1.16811765,187008
1003563,56584.54601,2,8.33918369,53651
1003564,19906.78872,1,12.17861126,25833
1003565,72372.42604,0,8.623364114,80160
1003567,44255.22266,2,4.317199,26278
1003568,11641.71976,1,3.424624117,63796
1003569,39200.67393,1,36.847365,82704
1003571,9801.612971,0,14.2249311,11424
1003572,0,0,1.37762836,22996
1003573,0,1,21.429724,10114
1003574,49631.09929,3,1.818243978,49751
1003575,6698.066878,1,47.4598892,21254
1003576,149992.0953,1,14.663937,139529
1003577,61767.25849,1,6.4463395,45174
1003578,40897.18143,1,33.37755478,101421
1003579,204448.9317,1,11.9828235,164827
1003580,29586.93048,0,0.689813898,43779
1003581,28456.48979,0,7.44855727,25629
1003582,54306.61275,1,4.23591687,54729
1003583,86350.39921,0,17.64535542,24893
1003585,156782.1811,1,14.22379138,111340
1003586,24447.8902,1,2.87261571,35983
1003588,67812.02074,4,25.25524983,82766
1003589,263731.2783,1,46.96243177,215718
1003590,73138.06614,2,9.755371381,125134
1003591,21783.42966,1,34.238794,17781
1003592,186276.5169,0,1.917957663,155801
1003593,0,1,2.34668523,24744
1003594,0,0,1.659553411,30890
1003595,37453.88279,1,,15537
1003596,6744.853907,1,,18620
1003597,10985.87313,1,16.7478851,19809
1003598,47171.96998,2,46.42815145,10275
1003599,60422.8229,1,65.89841686,73801
1003600,111163.7337,3,0.7344495,124826
1003601,72220.10838,0,1.85727458,44663
1003603,89100.84834,1,22.88658787,76820
1003604,80294.44799,0,,8761
1003605,4608.252003,2,63.3494384,41484
1003606,7146.413433,1,16.68814398,5909
1003607,82779.45646,0,57.48767891,88000
1003608,29505.33599,1,155.3691798,8686
1003609,31522.02975,2,16.2597889,42502
1003610,272641.2299,1,7.69398195,268689
1003611,133853.7633,1,8.4591987,75496
1003612,131326.7606,1,22.84363742,79690
1003613,20693.19042,0,1.74932659,24359
1003614,79795.54899,0,3.476787,77523
1003615,135103.1195,1,22.3381356,162112
1003616,43534.66173,1,16.13727664,35467
1003618,453036.9136,1,4.8421628,428168
1003619,117217.8664,1,3.69799287,79798
1003620,211624.1797,1,19.36963741,189446
1003621,146712.6018,0,3.16855569,130077
1003622,83964.50764,4,1.299811626,84337
1003624,247763.7618,3,6.862584819,228300
1003625,117070.5702,2,8.18454819,131091
1003626,355868.2458,2,19.81865269,378595
1003628,25753.08358,1,24.1611288,8820
1003629,0,0,36.67141219,30069
1003630,55956.13724,4,29.8358188,70603
1003633,0,2,16.2436417,17290
1003634,25252.58072,1,54.439853,7135
1003635,35636.88158,0,5.729588717,38334
1003637,24250.22207,0,,18769
1003638,29401.74012,1,16.4733214,39798
1003639,30074.3192,1,42.78466616,36530
1003640,0,0,34.3764786,14971
1003641,247720.753,1,,243034
1003642,0,0,18.25367955,11915
1003643,69034.8298,0,0.83955329,60494
1003644,0,0,38.75761447,9911
1003645,40631.29423,0,49.7554689,31434
1003646,70764.75388,1,8.174661791,67388
1003647,49592.04843,2,26.413325,18333
1003648,193399.8188,0,24.87979,199319
1003649,0,0,1.1853189,19936
1003650,335388.2996,0,3.79643996,290415
1003651,136153.2754,0,57.85437643,141524
1003652,92244.47281,2,52.27765283,83304
1003653,71672.40619,3,62.4249522,45068
1003654,117948.6963,1,18.2159594,137387
1003655,31493.85049,1,,11471
1003656,0,0,2.549838769,12292
1003657,0,2,28.46967356,19413
1003658,85402.11951,2,5.2255376,88036
1003659,45408.83845,1,1.398467,51678
1003660,0,3,0.9921781,23955
1003661,0,0,14.12824245,45204
1003662,0,0,5.736365934,33788
1003663,0,1,1.83992571,27608
1003664,33132.76147,1,2.382643584,52280
1003665,130586.6406,2,8.57647757,109911
1003667,0,2,3.495524169,2145
1003669,125014.8361,2,12.57439272,126572
1003670,18283.66175,2,8.41488981,33005
1003671,82847.68733,3,5.44113798,119345
1003672,93396.64803,4,19.8896678,55230
1003673,130667.8678,0,2.39348941,138376
1003675,269499.5742,1,27.3243172,285374
1003676,74403.26742,1,2.8284676,34912
1003677,27675.05776,0,61.5153431,17252
1003678,89433.60283,1,2.73114556,82224
1003679,121137.2988,0,1.1689932,117662
1003680,19955.79977,0,4.3926853,38768
1003681,325940.302,1,24.73851838,309752
1003682,29518.60255,2,15.57978291,24566
1003683,164500.4467,1,2.37522475,168775
1003684,135352.246,0,12.1821499,103976
1003685,279653.3252,0,8.64333455,220508
1003686,64173.39625,0,43.5137197,77922
1003687,144224.7715,0,6.4643695,116490
1003688,99552.99411,3,14.51839598,156973
1003689,87931.32869,3,41.5269665,83350
1003690,164644.0287,3,5.77736249,148054
1003691,148254.6731,0,36.56885394,140503
1003692,0,1,7.9112231,5359
1003693,197144.9692,1,19.472717,224790
1003694,40364.60486,2,0.5275549,36455
1003695,100669.8804,1,23.3965531,126241
1003696,77626.88242,1,8.814853172,105157
1003697,62141.20464,1,1.28758636,85948
1003698,85416.20136,1,61.57294,79214
1003699,75069.48672,0,52.3749754,56526
1003700,45502.49487,1,27.17636758,7646
1003701,61882.23007,1,116.116864,34308
1003702,0,1,3.64739663,18802
1003703,9708.547621,0,14.41488858,4267
1003704,87403.72987,1,3.178973729,127884
1003705,292958.7578,1,46.6695198,332037
1003706,0,0,26.2843352,8748
1003707,0,2,3.4965919,46768
1003708,69968.34462,0,12.36615652,47697
1003709,184741.7598,0,0.828241557,192172
1003710,15523.66123,0,5.38839992,31967
1003711,39887.04061,0,11.1347944,18762
1003712,8548.807456,0,8.8987878,39862
1003713,115992.4905,0,2.54151386,125961
1003714,24770.51639,0,17.17653445,8909
1003715,172750.8283,1,5.62336747,186948
1003716,205409.2867,2,6.1146368,165121
1003717,110728.0595,1,21.9597491,120424
1003718,109968.5636,2,15.6758759,89712
1003719,36503.01583,1,12.59491111,8740
1003720,56088.42585,0,0.38248526,64577
1003721,139383.8972,0,9.11455859,96140
1003723,90486.14668,0,2.254819269,55756
1003724,189877.2827,2,1.3735536,208678
1003725,117.1386919,1,11.66911,12710
1003726,178761.8373,4,7.34163652,151885
1003727,149634.0071,1,69.91242767,163581
1003728,26307.92012,2,22.26771691,20328
1003729,261971.3727,2,24.27699223,221624
1003730,46851.33592,1,0.531773153,55514
1003731,99542.18234,0,3.5874,49280
1003732,118064.4672,1,2.4112668,74342
1003733,45111.92091,1,12.2249496,7810
1003735,73126.67089,0,33.6137427,48719
1003736,45213.73972,0,39.35662737,25399
1003737,107708.5608,1,2.46453151,79123
1003739,77536.46083,0,1.487782,9862
1003740,118061.6816,3,25.636758,75403
1003741,0,0,5.37431539,36441
1003742,15.18541601,0,15.17261559,24233
1003743,46632.13681,0,5.111745531,7031
1003744,44986.17911,1,7.919567,7977
1003745,20675.63541,0,3.5265868,37789
1003746,125161.8267,1,16.88952886,135186
1003747,71224.38911,0,0.38413113,33731
1003748,2195.545283,2,9.3288312,26314
1003749,8456.091804,4,7.5694952,25087
1003750,43054.07268,0,5.437298136,5147
1003751,85877.68062,2,64.1896732,104032
1003752,57358.3158,1,36.26747522,47214
1003753,37936.76356,0,6.79289635,32830
1003754,101071.8913,0,27.17621961,130757
1003755,73762.80038,1,26.646927,7464
1003756,85030.69428,1,24.5485722,124185
1003757,61582.62872,2,64.9224186,87416
1003758,45819.94274,1,3.7457385,11922
1003759,31074.62392,1,39.78522732,24358
1003760,82114.80511,1,24.39336428,105626
1003761,123491.4662,0,87.83341,76623
1003762,94743.67574,1,18.9539114,89533
1003763,96672.87792,2,8.89826175,42252
1003764,0,1,2.3532465,9735
1003766,0,1,93.9435587,16018
1003767,40999.71881,2,5.26948685,17400
1003768,233904.7555,0,15.1415139,237069
1003769,151898.0879,0,11.7926465,163446
1003770,98095.29448,0,,115628
1003771,154500.1458,1,31.83938386,184137
1003772,14989.83063,0,89.762589,25680
1003773,149792.1127,1,19.587923,129197
1003774,23441.58129,2,11.37272746,48602
1003775,0,1,0.58278235,3671
1003776,2874.612999,0,0.7858479,12426
1003777,32254.06753,1,1.2312332,98223
1003778,311390.4299,2,33.23987428,299252
1003779,46165.83893,1,,28089
1003780,141245.4092,2,1.31758356,112822
1003781,74111.87218,0,24.8296933,39317
1003782,33491.01591,0,7.976486569,32453
1003784,19703.54951,1,36.1187966,29865
1003785,48030.39769,1,69.2457974,16988
1003787,57221.93709,2,5.689184196,8711
1003788,7247.534466,1,,9957
1003789,124740.4223,0,19.4267183,90692
1003790,20571.4024,3,2.42439172,22312
1003791,30172.78371,1,7.5153621,20989
1003792,336732.7053,0,31.91185462,280714
1003793,36153.34362,1,29.284219,25325
1003794,9710.409959,1,5.73665527,37363
1003795,21348.37985,1,9.468637133,30853
1003796,113819.6126,1,9.597786672,60193
1003797,22096.69662,0,1.777498155,16531
1003798,20751.34896,0,47.1611187,8132
1003799,79142.57349,1,68.21917948,80959
1003800,3930.567184,2,15.9315127,5150
1003801,54997.15209,0,3.92684675,57484
1003802,16447.16821,0,6.266575842,15739
1003804,130018.7586,2,21.46673613,106577
1003805,66790.1264,1,41.29844239,27193
1003806,91377.12591,1,3.6462748,43909
1003807,275568.4459,0,62.71175642,222159
1003808,379307.9299,0,1.496656416,383441
1003810,0,0,52.62245699,30922
1003811,67585.9833,1,2.96241247,44420
1003812,14228.04189,2,18.535861,42449
1003814,0,1,8.37774635,8019
1003815,67826.23283,0,4.27492919,57762
1003816,26069.42193,0,1.99485199,109707
1003817,64880.33431,0,7.38463332,15814
1003819,21103.43052,0,88.3572559,65213
1003820,53725.09673,2,7.579738571,55464
1003821,223673.7098,0,2.73151785,243938
1003822,11318.00792,0,14.6965327,29248
1003823,316251.3976,1,43.5992525,366898
1003824,309312.3144,1,45.5944129,298842
1003825,115127.455,0,3.3837126,154335
1003827,75321.22459,1,2.846134753,38557
